ORGANIZACION_POLITICA,CARGO_AUTORIDAD,NOMBRES,APELLIDOS,NOMBRE_BIEN,DESCRIPCION_BIEN,CARACTERISTICAS_BIEN,VALOR_BIEN
PERU POSIBLE,CONGRESISTA,ARNALDO MARQUEZ,MELGAREJO HERRERA,AUTOMOVIL,TOYOTA MITSUI - 2015,ALT-334,147000
PERU POSIBLE,CONGRESISTA,CARLOS ENRIQUE,CHOQUEHUANCA CHAVEZ,CAMIONETA RURAL,NISAN MURANO 2007,V5I 105,46000
PERU POSIBLE,CONGRESISTA,DALMACIO MODESTO,JULCA JARA ,AUTOMOVIL,TOYOTA AVENCIS,A1C - 496,60000
PERU POSIBLE,CONGRESISTA,DELFINA VICTORIA,TORANZO ALFARO ,AUTO,FIAT 600-BERLIN,BH-7910,10000
PERU POSIBLE,CONGRESISTA,EDUARDO,SALHUANA CAVIDES,CAMIONETA,SUZUKI GRAND VITARA,B6B-124,20000
PERU POSIBLE,CONGRESISTA,EDUARDO,SALHUANA CAVIDES,CAMIONETA,SUZUKI-GRAND NOMADE 2015,AML-446,85000
PERU POSIBLE,CONGRESISTA,ELIZABETH,CARBONELL ORTIZ,m1-CMTA rural,MITSUBISHI-MIRAGE-DINGO-2001,A4M-416,20000
PERU POSIBLE,CONGRESISTA,FELIPE MAURICIO,ZEBALLOS FLOR,AUTOMOVIL,TOYOTA-COROLLA-2010,V1I-458,68000
PERU POSIBLE,CONGRESISTA,FRANK,LINARES PEREZ ,AUTOMOVIL,NISSAN VERSA,D3H-266,35000
PERU POSIBLE,CONGRESISTA,GLYNDA LINA,LOZANO PEREZ ,MOTONETA,RAYBAR,NL5675,3000
PERU POSIBLE,CONGRESISTA,GLYNDA LINA,LOZANO PEREZ ,MOTO LINEAL,HONDA,M20258,4500
PERU POSIBLE,CONGRESISTA,GLYNDA LINA,LOZANO PEREZ ,MOTO LINEAL,HERO,1478-2C,5800
PERU POSIBLE,CONGRESISTA,GUIDO OCTAVIO,PANTIGOSO MOLINA ,AUTO,HYUNDAI-ELANTRA-1995,B5K-240,16000
PERU POSIBLE,CONGRESISTA,HILDA,CHACCHA SUASNABAR ,CAMIONETA,TOYOTA RAV4-2005,RQY-047,94423
PERU POSIBLE,CONGRESISTA,HILDER ARLEX,HUAMAN ALBARADO ,AUTOMOVIL,CITROEN,FDM-3641,63000
PERU POSIBLE,CONGRESISTA,HILLMER HUMBERTO,REYES MURILLO,CAMIONETA,KIA SPORTKGE 2013,D4K-136,68000
PERU POSIBLE,CONGRESISTA,JESUS ALFREDO,TOVAR NOROÑA ,AUTOMOVIL,DAEWO-97,AQE 389,7000
PERU POSIBLE,CONGRESISTA,JESUS ALFREDO,TOVAR NOROÑA ,AUTOMOVIL ,CHEVROLET- 91,LQ1332,6540
PERU POSIBLE,CONGRESISTA,JESUS AUGUSTO,CAMARENA LANDEO,CAMIONETA RURAL,SUSUKI JIMMY 2003,C8L - 122,12000
PERU POSIBLE,CONGRESISTA,JESUS AUGUSTO,CAMARENA LANDEO,AUTOMOVIL,NISSAN ALMERA 2010,W1J - 230,24000
PERU POSIBLE,CONGRESISTA,JESUS AUGUSTO,CAMARENA LANDEO,CAMIONETA,DONGFENG PICUP 2010,B9A - 923,20000
PERU POSIBLE,CONGRESISTA,JOHN EVELIO,DEL ROSARIO RAMIREZ ,AUTOMOVIL,HAIMA - 2013,FIT-013,20000
PERU POSIBLE,CONGRESISTA,JOHN EVELIO,DEL ROSARIO RAMIREZ ,AUTOMOVIL,NISSAN - 1996,5IS-556,10000
PERU POSIBLE,CONGRESISTA,JORGE,PERLACIOS VELASQUEZ,AUTO,NISSAN - VERSA,COA-713,28000
PERU POSIBLE,CONGRESISTA,JORGE,PERALES CERCADO ,AUTOMOVIL,TOYOTA,D9P-082,50000
PERU POSIBLE,CONGRESISTA,JORGE,PERLACIOS VELASQUEZ,CAMIONETA ,CHARY TIGGO,A9H-515,32000
PERU POSIBLE,CONGRESISTA,JORGE,PERLACIOS VELASQUEZ,CAMIONETA ,TOYOTA RAV,F4F-046,95000
PERU POSIBLE,CONGRESISTA,JUAN CARLOS,PALMA RAMIREZ,AUTO,KIA PICANTO - 2013,D7J-404,25000
PERU POSIBLE,CONGRESISTA,JUAN CARLOS,PALMA RAMIREZ,AUTO,TOYOTA YARIS - 2006,B3I-428,15000
PERU POSIBLE,CONGRESISTA,JUAN DE DIOS RODRIGO,PAZ ESPINOZA,AUTOMOVIL,TOYOTA-COROLLA-2014,F7U-507,66500
PERU POSIBLE,CONGRESISTA,JUAN DE DIOS RODRIGO,PAZ ESPINOZA,CAMIONETA,TOYOTA-RAV4-2013,F7Q-270,77000
PERU POSIBLE,CONGRESISTA,LUCIO ALBERTO,ROSARIO MARTELL,CAMIONETA,HI LUX - 2007,W1J-893,32885.5
PERU POSIBLE,CONGRESISTA,LUCIO ALBERTO,ROSARIO MARTELL,CAMIONETA,HI LUX - 2008,T1B-825,28910.400390625
PERU POSIBLE,CONGRESISTA,LUIS ALBERTO,CLAUDIO ORELLANA,TRACTOR AGRÍCOLA,FIAT - 70 66 - 1988,80H.P. (CARACTERISTICA),30000
PERU POSIBLE,CONGRESISTA,LUIS ALBERTO,ARAUJO SALINAS,moto,italika/newcs125/2012,8826-1p,2500
PERU POSIBLE,CONGRESISTA,LUIS ALBERTO,CLAUDIO ORELLANA,CAMIONETA,NISSAN - KOMI - 1992,41B-781,20000
PERU POSIBLE,CONGRESISTA,LUIS GUSTAVO,GUTIERREZ TICSE,JEEP,COMPAS,ACX429,137200
PERU POSIBLE,CONGRESISTA,LUIS GUSTAVO,GUTIERREZ TICSE,NISSAN,QASQAI,C2M343,51450
PERU POSIBLE,CONGRESISTA,MARCO ANTONIO AUGUSTO,PEREZ RAMIREZ ANDRADE,AUTO,GEELY-EC7-2011,M1Y-589,45000
PERU POSIBLE,CONGRESISTA,MARIA DEL CARMEN,OMONTE DURAND,Camioneta,Ford-F100,W3N852,0
PERU POSIBLE,CONGRESISTA,MARIA DEL CARMEN,OMONTE DURAND,Camioneta Rural,M. Benz 2012,COT-202,120000
PERU POSIBLE,CONGRESISTA,MARY DEL CARMEN,URRUNAGA BERRIOS ,MAQUINA,SIRUBA,RECTA,1500
PERU POSIBLE,CONGRESISTA,MARY DEL CARMEN,URRUNAGA BERRIOS ,MAQUINA,SIRUBA,RECUBRIDORA,3200
PERU POSIBLE,CONGRESISTA,MARY DEL CARMEN,URRUNAGA BERRIOS ,MAQUINA ,JACK,REMALLADORA,2300
PERU POSIBLE,CONGRESISTA,MELQUIADES EULALIO,BALDEON PARDO ,AUTO,TOYOTA - URBAN CRUISER - 2013,D9E-305 - HATCHBACK,60210
PERU POSIBLE,CONGRESISTA,MELQUIADES EULALIO,BALDEON PARDO ,CAMIONETA,MITSUBISHI - PAJERO IO - 2002,A6H-208 - M1-CMTA RURAL,25000
PERU POSIBLE,CONGRESISTA,MIGUEL ANGEL,RODRIGUEZ MACKAY,CAMIONETA RURAL,RENAULT DUSTER 2012,C9D-087,52500
PERU POSIBLE,CONGRESISTA,ODILON,SILVA LEON,AUTOMOVIL,RENAULT STEPWAY 2012,D6E-226,56561
PERU POSIBLE,CONGRESISTA,OSCAR,LOPEZ GUTIERREZ,AUTO,VOLKSWAGEN,F3M-064,10325
PERU POSIBLE,CONGRESISTA,OSCAR ROLANDO,MORALES VEGA ,AUTOMOVIL,NISAN ALMERA,B9X-005,35000
PERU POSIBLE,CONGRESISTA,PEDRO NICOLAS,CARRANZA LOPEZ,camioneta,nissan-serena,F6X085,18000
PERU POSIBLE,CONGRESISTA,RENNAN SAMUEL,ESPINOZA ROSALES ,MOTO,HONDA-XL-1995,NC33173,2000
PERU POSIBLE,CONGRESISTA,ROBERTO EDMUNDO,ANGULO ALVAREZ,AUTO,VOLKSWAGEN GOL 2010,A5B260,48000
PERU POSIBLE,CONGRESISTA,ROBERTO EDMUNDO,ANGULO ALVAREZ,AUTO,KIA CERATO 2010,A9X406,60000
PERU POSIBLE,CONGRESISTA,ROXANA JANET,DEL CARPIO RAMIREZ VDA DE LEON,CAMIONETA,PEOGUTT,COV-581,122500
PERU POSIBLE,CONGRESISTA,SANTOS JUVENAL,BORDA ORIHUELA,AUTOMOVIL,FORD,AZUL OSCURO,18000
PERU POSIBLE,CONGRESISTA,VICTORIA,VILLANUEVA QUIÑONES ,AUTOMOVIL,DAIHATSU,RQP-338,12000
PERU POSIBLE,CONGRESISTA,WARREN FRANCISCO,GONZALES MARTINEZ,CAMIONETA,TOYOTA RAV4-2008,L1C-158,82952.203125
PERU POSIBLE,CONGRESISTA,WARREN FRANCISCO,GONZALES MARTINEZ,CAMIONETA/MINIVAN,BAYC-2014,ASY-735,25642.900390625
PERU POSIBLE,CONGRESISTA,WARREN FRANCISCO,GONZALES MARTINEZ,MOTOFURGONETA,ZONGSHEN - 2014,39223L,6000
PERU POSIBLE,CONGRESISTA,YVAN SEGUNDINO,HERNANDEZ CARRASCO,MOTO,NG84267,RTM-2010,4000
PERU POSIBLE,CONGRESISTA,YVAN SEGUNDINO,HERNANDEZ CARRASCO,MOTO,RTM-2008,NG29849,3000
PERU POSIBLE,CONGRESISTA,YVAN SEGUNDINO,HERNANDEZ CARRASCO,AUTOMOVIL,GREAT WALL,CQW325,27000
PERU POSIBLE,PRESIDENTE DE LA REPUBLICA,ALEJANDRO,TOLEDO MANRIQUE,Camioneta,Toyota Lan Cruiser Prado - 2013,ABC-194,131670
PERU POSIBLE,PRIMER VICEPRESIDENTE DE LA REPUBLICA,FERNANDO MARCIAL,AYAIPOMA ALVARADO,Auto,Ford Torino- 1971,CG-2752,10000
PERU POSIBLE,PRIMER VICEPRESIDENTE DE LA REPUBLICA,FERNANDO MARCIAL,AYAIPOMA ALVARADO,Auto,"Mercedes Benz, 1982",CQ-6308,20000
PERU POSIBLE,SEGUNDO VICEPRESIDENTE DE LA REPUBLICA,MARIA DEL CARMEN,OMONTE DURAND,Camioneta Rural,M. Benz 2012,COT-202,120000
PERU POSIBLE,SEGUNDO VICEPRESIDENTE DE LA REPUBLICA,MARIA DEL CARMEN,OMONTE DURAND,Camioneta,Ford-F100,W3N852,0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALBERTO EUGENIO,OLIVA CORRALES,AUTO,MERCEDES BENZ CLA 200,F1T 388,84500
PERUANOS POR EL KAMBIO,CONGRESISTA,ALBERTO EUGENIO,OLIVA CORRALES,CAMIONETA,DODGE DURANGO 2009,A8E- 262,32000
PERUANOS POR EL KAMBIO,CONGRESISTA,ALBERTO EUGENIO,OLIVA CORRALES,CAMIONETA,TOYOTA LAND CRUISER P 2010,A7B 542,65000
PERUANOS POR EL KAMBIO,CONGRESISTA,ALBERTO EUGENIO,OLIVA CORRALES,CAMIONETA,KIA SORENTO 2005,B1V 231,27040
PERUANOS POR EL KAMBIO,CONGRESISTA,ALBERTO EUGENIO,OLIVA CORRALES,CAMIONETA,HONDA ODYSSEY 2011,B8Q 571,67600
PERUANOS POR EL KAMBIO,CONGRESISTA,ALDO VLADIMIRO,ESTRADA PEÑA,AUTO ,NISSAN PRIMERA(1996),BIW - 424,15000
PERUANOS POR EL KAMBIO,CONGRESISTA,ALDO VLADIMIRO,ESTRADA PEÑA,CAMIONETA,SUBARU- FORESTER(2005),B3L-013,28000
PERUANOS POR EL KAMBIO,CONGRESISTA,ALEX JOEL,CASTILLO BAZAN,CAMIONETA RURAL,HYUNDAI- H1- 2012,B9X-401,61600
PERUANOS POR EL KAMBIO,CONGRESISTA,ALEX JOEL,CASTILLO BAZAN,CAMIONETA PANEL,VOLSKWAGEN- PANEL- 1992,D6C-893,7000
PERUANOS POR EL KAMBIO,CONGRESISTA,ALEX JOEL,CASTILLO BAZAN,CAMIONETA RURAL,TOYOTA- FORTUNER-2013,T2K-077,106770.8515625
PERUANOS POR EL KAMBIO,CONGRESISTA,ALEX JOEL,CASTILLO BAZAN,MOTOCICLETA,KONDA- KD110-2- 2005,MD- 12132,800
PERUANOS POR EL KAMBIO,CONGRESISTA,ALEX JOEL,CASTILLO BAZAN,CAMIONETA RURAL,TOYOTA- HILUX- 2014,T6X-928,66132.1875
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1998,F7K060,700
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1997,BIV979,0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1997,B9N671,600
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1995,V3I581 (SINIESTRADO),0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1997,AIZ953 (ROBADO),0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1996,B5S650(SINIESTRO),0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1997,D0W467,600
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1996,BIL625 (ROBADO),0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1995,B7I687,400
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1993,Y1Q406,500
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1993,F2N569 (SINIESTRO),0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1997,BIP687(ROBADO),0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1996,B5S652,500
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1996,B9M668,500
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1994,CD2899 (ROBADO),0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1995,IQ6548 (ROBADO),0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1996,C3Q123,500
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1997,D9U644 (SINIESTRADO),0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1996,BIJ807,500
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1998,F7L225,700
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1996,C4T307,500
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1998,F5V509,700
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1998,F5V511 (SINIESTRADO),0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1996,F5X004,500
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1998,F2I674,700
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1998,F5U473 (SINIESTRADO),0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1998,F5X003 (SINIESTRADO),0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1993,F2X173,700
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1997,F5V507 (SINIESTRADO),0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1997,F5W589,600
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,HYUNDAI- ACCENT- 1997,D2K686,3500
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1997,C5G634,600
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1996,B8K639,500
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1998,A8C647,700
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1999,B6Y665,800
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1995,B5A654,400
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1998,C4O467,700
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1994,B8L655,400
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1998,F5U486,700
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1997,B5S651,600
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1996,B6S697 (SINIESTRADO),0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1999,F5W587,700
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1996,AY3678(ROBADO),0
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1997,F2N565,600
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1998,B4E619,700
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1997,C3Q667,600
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1996,B4V676,500
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1997,F2I541,600
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1996,F2N446,500
PERUANOS POR EL KAMBIO,CONGRESISTA,ALICIA OFELIA,AGUIRRE MORENO,AUTOMOVIL,DAEWOO-TICO 1999,A3P293,4000
PERUANOS POR EL KAMBIO,CONGRESISTA,ANA MARIA,CHOQUEHUANCA DE VILLANUEVA,AUTO,HYUNDAI,V6P-418,30000
PERUANOS POR EL KAMBIO,CONGRESISTA,ANA MARIA,CHOQUEHUANCA DE VILLANUEVA,CAMION,FORD/F-600,Z5W-773,48000
PERUANOS POR EL KAMBIO,CONGRESISTA,ANA MELVA,BERNUY RAMIREZ ,AUTOMOVIL,NISSAN SENTRA 2010,B3Z-389,34000
PERUANOS POR EL KAMBIO,CONGRESISTA,CARLA FIORELLA,PETIT ARCE,CAMIONETA,TOYOTA-HILUX-2012,C1I-746,55000
PERUANOS POR EL KAMBIO,CONGRESISTA,CARLA FIORELLA,PETIT ARCE,AUTOMOVIL,HONDA- CIVIC- 2010,A6Y-245,28000
PERUANOS POR EL KAMBIO,CONGRESISTA,CARLOS FERNANDO,ARMAS ABRILL,CAMIONETA,CHANGAN- PANEL- 2012,T4U-843,17000
PERUANOS POR EL KAMBIO,CONGRESISTA,CARLOS FERNANDO,ARMAS ABRILL,AUTO,TOYOTA SEDAN YARIS2009,A4H- 317,27000
PERUANOS POR EL KAMBIO,CONGRESISTA,CARMEN GEORGINA,DUARTE PATIÑO DE PEZET,AUTO ,"MERCEDES BENZ, 500SE, 1984",KO4495,10000
PERUANOS POR EL KAMBIO,CONGRESISTA,CARMEN GEORGINA,DUARTE PATIÑO DE PEZET,SUV,KIA SORENTO 2005,A3W238,15000
PERUANOS POR EL KAMBIO,CONGRESISTA,CARMEN RAQUEL,NUÑEZ RENGIFO,MOTOCICLETA,MAVILA-ARES2011,L3-9627 NEGRO,3000
PERUANOS POR EL KAMBIO,CONGRESISTA,CARMEN RAQUEL,NUÑEZ RENGIFO,MOTOCICLETA,MAVILA-CR12015,S/P NEGRO,3500
PERUANOS POR EL KAMBIO,CONGRESISTA,CARMEN ROSA,NUÑEZ CAMPOS,AUTOMOVIL,MITSUBISHI GALANT,B6W - 131 / COLOR PLATA,20000
PERUANOS POR EL KAMBIO,CONGRESISTA,CAYO,CONDEZO MEZA,CAMIONETA,TOYOTA FORTUNER-2015,W3F-419,137950
PERUANOS POR EL KAMBIO,CONGRESISTA,CAYO,CONDEZO MEZA,VOLQUETE,VOLVO FMX420 2012,B5F709,518000
PERUANOS POR EL KAMBIO,CONGRESISTA,CAYO,CONDEZO MEZA,CAMIONETA,TOYOTA HILUX 4X4-2013,D0Z-885,111160
PERUANOS POR EL KAMBIO,CONGRESISTA,CECILIA ROXANA,TAIT VILLACORTA,01,MERCEDEZ BENZ 2012,C70- 059,130000
PERUANOS POR EL KAMBIO,CONGRESISTA,CELINA,PALOMINO SULCA,AUTO,CHEVROLET,LO-9015,15000
PERUANOS POR EL KAMBIO,CONGRESISTA,CIRO RONALD,CASTILLO ROJO SALAS,CAMIONETA,CHERY V5 1999,A2Q 179,60000
PERUANOS POR EL KAMBIO,CONGRESISTA,DAMIAN,DE LA CRUZ CCANTO,AUTO ,HYUNDAI EL ANTRO,AW318,59400
PERUANOS POR EL KAMBIO,CONGRESISTA,EDGAR,RECAVARREN RIOS,MOTO LINEAL,YAMAHA,WG- 5093,8000
PERUANOS POR EL KAMBIO,CONGRESISTA,EDUARDO,ESPINOZA RAMOS,AUTO,KIA/ CERATO/ 2009,C90 001,75000
PERUANOS POR EL KAMBIO,CONGRESISTA,EDWIN EDILBERTO,CHAVARRI CARAHUATAY,Camion,Hyundai-H100-2014,F5R-776,70570.203125
PERUANOS POR EL KAMBIO,CONGRESISTA,EDWIN EDILBERTO,CHAVARRI CARAHUATAY,Camioneta,Jeep-Compass-2012,C5A-OB1,62748.87109375
PERUANOS POR EL KAMBIO,CONGRESISTA,EDWIN EDILBERTO,CHAVARRI CARAHUATAY,Camioneta,Ford-Explorer-2014,AFX-657,142156.484375
PERUANOS POR EL KAMBIO,CONGRESISTA,ELSA LOURDES,COLL CALDERON ,SUBARO,IMPREZZA,C10870,31500
PERUANOS POR EL KAMBIO,CONGRESISTA,ERIBERTO,VILLANUEVA CASTREJON,CAMIONETA,TOYOTA,M1P494,70000
PERUANOS POR EL KAMBIO,CONGRESISTA,ERIBERTO,VILLANUEVA CASTREJON,CAMIONETA,TOYOTA,M1P835,25000
PERUANOS POR EL KAMBIO,CONGRESISTA,ERIBERTO,VILLANUEVA CASTREJON,AUTO,JAC,M1P595,20000
PERUANOS POR EL KAMBIO,CONGRESISTA,FIORELLA GIANNINA,MOLINELLI ARISTONDO,CAMIONETA,KIA SORENTO,F8E-174,82500
PERUANOS POR EL KAMBIO,CONGRESISTA,FIORELLA GIANNINA,MOLINELLI ARISTONDO,CAMIONETA,HONDA CVR,LGH- 669,49500
PERUANOS POR EL KAMBIO,CONGRESISTA,FIORELLA GIANNINA,MOLINELLI ARISTONDO,AUTO,MAZDA 2,FOQ- 255,35000
PERUANOS POR EL KAMBIO,CONGRESISTA,FLOR MARISOL,BOCANEGRA URTECHO,CAMIONETA SEDAN,NISSAN- WHLBIIF- 1986,AB0-518,12000
PERUANOS POR EL KAMBIO,CONGRESISTA,FLOR MARLENE,LUNA VICTORIA MORI,AUTOMOVIL,FIAT-LADA 1995,BD-7295/ TRANSMISION MECANICA. SEDAN ROJO,10000
PERUANOS POR EL KAMBIO,CONGRESISTA,FLOR MARLENE,LUNA VICTORIA MORI,AUTOMOVIL,NISSAN-SENTRA-2006,T2-B062/ TRANSMISION MECANICA. SEDAN PLATA,20000
PERUANOS POR EL KAMBIO,CONGRESISTA,FRANCISCO IGNACIO,MEDINA ROSPIGLIOSI,CAMIONETA,MAZDA- CX5- 2013,D9V- 539,80000
PERUANOS POR EL KAMBIO,CONGRESISTA,FRANCISCO IGNACIO,MEDINA ROSPIGLIOSI,AUTOMOVIL,VW-BORA- 2011,B8W- 186,44000
PERUANOS POR EL KAMBIO,CONGRESISTA,FRANCISCO KELER,RENGIFO KHAN,MOTO,JETTOR GALOPER 2014,5438-1C COLOR NEGRO,7000
PERUANOS POR EL KAMBIO,CONGRESISTA,FREDDY ANGELLO,SIFUENTES OCAÑA,CAMIONETA 4X4,TOYOTA -2000,BOW157,38000
PERUANOS POR EL KAMBIO,CONGRESISTA,FREDDY ANGELLO,SIFUENTES OCAÑA,CAMIONETA 4X4,NISSAN-2000,AKW-666,22000
PERUANOS POR EL KAMBIO,CONGRESISTA,GILBERT FELIX,VIOLETA LOPEZ ,AUTO ,GRAND CHEROKEE LIMITED JEEP 2013,F1K-551,157500
PERUANOS POR EL KAMBIO,CONGRESISTA,GIOVANNA DEL PILAR,PRIALE REYES,AUTO,TOYOTA 2010,A6A224,28000
PERUANOS POR EL KAMBIO,CONGRESISTA,GIOVANNA DEL PILAR,PRIALE REYES,CAMIONETA,HYUNDAI SANTA FE 2013,F8E017,42000
PERUANOS POR EL KAMBIO,CONGRESISTA,GLADYS SOFIA,RODRIGUEZ ASPAJO,MOTOCICLETA LINEAL,YAMAHA-XTZ-125-2014-BLANCA,EN TRAMITE,7000
PERUANOS POR EL KAMBIO,CONGRESISTA,GLORIA,CASTILLO VALVERDE,Camioneta,Hi-Lux,X2N-702,120000
PERUANOS POR EL KAMBIO,CONGRESISTA,GONZALO EDUARDO,SANCHEZ BOCANEGRA,CAMIONETA,DODGE- RAM- 1981,A4I 936- AMARILLA,23870
